7.1850	-0.359	-0.359
7.1851	-0.359	-0.359
7.1852	-0.359	-0.359
7.1853	-0.358	-0.359
7.1854	-0.358	-0.359
7.1855	-0.358	-0.359
7.1856	-0.358	-0.359
7.1857	-0.358	-0.359
7.1858	-0.358	-0.359
7.1859	-0.359	-0.359
7.1860	-0.359	-0.359
7.1861	-0.358	-0.359
7.1862	-0.358	-0.359
7.1863	-0.359	-0.359
7.1864	-0.359	-0.359
7.1865	-0.358	-0.359
7.1866	-0.358	-0.359
7.1867	-0.359	-0.359
7.1868	-0.359	-0.359
7.1869	-0.359	-0.359
7.1870	-0.359	-0.359
7.1871	-0.358	-0.359
7.1872	-0.358	-0.359
7.1873	-0.358	-0.359
7.1874	-0.358	-0.359
7.1875	-0.358	-0.359
7.1876	-0.358	-0.359
7.1877	-0.358	-0.36
7.1878	-0.358	-0.36
7.1879	-0.358	-0.359
7.1880	-0.358	-0.359
7.1881	-0.358	-0.359
7.1882	-0.358	-0.359
7.1883	-0.358	-0.359
7.1884	-0.358	-0.359
7.1885	-0.358	-0.359
7.1886	-0.358	-0.359
7.1887	-0.359	-0.359
7.1888	-0.359	-0.359
7.1889	-0.358	-0.359
7.1890	-0.358	-0.359
7.1891	-0.358	-0.359
7.1892	-0.358	-0.359
7.1893	-0.358	-0.359
7.1894	-0.358	-0.359
7.1895	-0.358	-0.359
7.1896	-0.358	-0.359
7.1897	-0.358	-0.359
7.1898	-0.358	-0.359
7.1899	-0.358	-0.359
7.1900	-0.358	-0.359
7.1901	-0.358	-0.359
7.1902	-0.358	-0.359
7.1903	-0.358	-0.359
7.1904	-0.358	-0.359
7.1905	-0.358	-0.359
7.1906	-0.358	-0.359
7.1907	-0.358	-0.359
7.1908	-0.358	-0.359
7.1909	-0.358	-0.359
7.1910	-0.358	-0.359
7.1911	-0.358	-0.359
7.1912	-0.358	-0.359
7.1913	-0.358	-0.359
7.1914	-0.358	-0.359
7.1915	-0.358	-0.359
7.1916	-0.358	-0.359
7.1917	-0.358	-0.359
7.1918	-0.358	-0.359
7.1919	-0.358	-0.358
